"V400","V401","V402"
301.9,301.3,300.47
299.96,302.12,300.93
294.19,299.1,300.4
288.38,296.41,299.11
287.88,295.68,298.33
292.45,296.23,297.89
297.26,298.44,297.76
295.92,297.73,297.34
292.94,296.29,296.94
292.23,295.36,296.71
295.04,297.22,297.04
290.84,295.66,296.83
288.55,294.18,296.37
290.35,294.78,296.28
291.63,295.09,296.15
292.61,295.87,296.23
292.11,294.66,295.74
293.53,295.48,295.91
296.13,297.12,296.19
296.53,297.27,296.14
294.53,296.85,296.05
288.8,295.3,296
285.99,293.37,295.5
287.12,293.27,295.47
289.27,293.92,295.47
291.16,294.86,295.57
288.27,293.29,295.26
287.62,293.21,295.13
291.28,294.48,295.33
287.13,294.36,295.51
283.32,291.06,294.5
287.91,293.49,294.9
288.51,294.11,294.98
293.3,295.86,295.01
284.83,293.48,294.83
278.9,290.3,294.11
281.2,290.31,293.94
279.27,290.14,293.87
276.72,289.1,293.55
279.83,289.55,293.52
285.76,291.12,293.44
284.67,292.14,293.79
280.73,290.04,293.47
280.02,289.33,293.18
281.64,289.84,293.16
284.72,290.96,293.42
285.32,291.55,293.52
278.92,288.81,292.79
278.03,288.54,292.67
277.57,287.62,292.44
275.58,286.73,292.08
281.2,288.23,292.16
282.93,290.44,292.59
277.52,287.1,291.52
278.7,287.67,291.56
286.14,290.68,292.14
289.62,291.65,292.12
290.94,292.22,292.2
292.13,292.45,292.19
289.75,291.35,291.92
286.44,290.07,291.73
282.69,288.34,291.36
285.68,289.65,291.54
286.69,290.58,291.87
283.75,289.44,291.7
282.52,288.54,291.48
284.09,289.46,291.66
293.26,292.86,292.25
284.5,290.51,291.98
280.17,288.25,291.45
280.92,288.74,291.64
277.33,286.59,291.05
277.38,286.94,291.08
274.11,284.98,290.56
272.82,284.14,290.26
278.13,286.56,290.66
280.34,287.11,290.59
282.93,287.86,290.36
279.57,287.41,290.51
271.77,283.1,289.36
276.24,285.06,289.77
286.25,290.39,290.85
273.19,284.67,289.79
274.47,284.66,289.35
285.81,289.86,290.44
288.9,291.35,290.59
284.75,290.24,290.48
269.74,283.01,289.2
272.91,283.8,289.17
270.53,282.86,288.94
269.88,282.07,288.53
270.23,282.25,288.55
270.02,282.18,288.46
272.36,282.84,288.38
272.02,282.8,288.5
273.43,283.89,288.55
272.01,282.56,287.95
272.11,282.58,287.86
273.93,283.7,287.96
274.25,283.89,287.99
275.19,284.01,287.91
277.7,284.52,287.9
281.57,285.96,287.94
277.94,285.45,288.12
272.98,282.55,287.25
273,282.55,287.39
274.09,282.92,287.31
279.32,285.97,287.86
273.91,282.95,287.39
271.46,281.92,286.96
280.77,286.56,287.88
275.77,284.17,287.5
272.18,281.69,286.75
269.63,280.56,286.43
266.67,279.46,286.17
267.14,279.88,286.2
266.86,279.85,286.12
266.05,278.9,285.75
271.5,280.92,286.1
266.96,278.95,285.5
261.55,276.4,284.76
268.97,278.88,285.04
275.26,282.34,285.87
274.04,281.65,285.58
264.47,277.18,284.48
268.19,278.25,284.42
275.62,282.41,285.47
276.68,282.58,285.34
280.12,284.37,285.64
279.36,284.27,285.77
278.33,283.64,285.52
275.48,282.1,285.15
271.46,280.13,284.65
271.88,279.99,284.53
275.32,281.77,284.87
277.09,283.15,285.2
274.11,281.74,284.86
272.57,280.45,284.46
274.91,281.2,284.61
276.13,282.52,284.95
279.1,283.59,285.09
273.82,281.12,284.62
267.22,276.96,283.29
277.09,281.72,284.34
281.63,284.05,284.97
280.68,284.49,285.06
278.17,282.54,284.45
283.12,284.61,284.83
283.91,284.99,284.97
282.27,284.5,284.99
280.99,283.84,284.85
278.47,282.83,284.73
277.29,282.38,284.58
277.84,282.61,284.6
276.75,282.27,284.57
278.24,282.77,284.63
283.14,284.51,284.82
285.91,286.98,285.58
280.45,284.39,285.24
282.49,283.92,284.85
287.81,286.23,285.44
281.19,284.24,285.07
273.57,280.84,284.28
273.39,280.32,284.11
276.84,282.28,284.72
281.59,284.94,285.29
275.38,281.92,284.54
274,280.67,284
275,281.92,284.46
277.51,282.38,284.29
280.67,284.52,284.8
280.8,284.86,284.94
276.72,282.9,284.46
279.17,283.55,284.47
283.98,286.17,285.1
289.53,288.32,285.55
282.04,286.01,285.32
275.18,282.21,284.53
275.28,282.38,284.57
283.51,286.25,285.28
278.21,284.45,285.19
273.93,281.71,284.42
277.85,283.38,284.74
279.08,284.52,285.15
277.11,283.47,285.01
274.45,281.15,284.26
279.26,283.13,284.64
285.55,287.39,285.65
279.22,284.4,285.13
277.92,282.83,284.7
276.01,282.61,284.74
281.19,284.34,284.98
286.89,287.28,285.73
287.74,288.08,285.98
279.4,284.18,285.12
283.88,285.82,285.51
290.14,288.83,286.3
283.46,286.5,286.07
278.64,284.29,285.54
277.15,283.84,285.54
278.72,284.37,285.68
280.64,284.79,285.71
285.55,287.6,286.23
288.02,288,286.46
285.12,287.11,286.29
286.8,287.16,286.4
292.4,289.2,286.65
293.55,289.46,286.6
295.23,289.44,286.72
290.55,290.29,287.57
283.03,287.18,287.18
291.75,290.31,287.89
284.97,289.15,288.03
283.46,286.79,287.11
285.82,287.78,287.52
285,287.77,287.34
283.29,286.47,286.88
283.98,286.63,286.9
283.46,286.69,287.09
284.88,288.26,287.4
287.09,288.42,287.34
289.6,289.19,287.56
292.21,290.01,287.79
290.71,290.34,288.01
289.04,289.26,288.08
294.9,292.22,288.66
299.69,294.07,289.04
293.39,292.88,289.1
283.11,288.2,288.55
283.93,287.93,288.63
285.67,288.47,288.75
291.62,291.2,289.2
292.89,292.62,289.71
289.63,290.88,289.6
291.46,291.9,289.81
290.58,291.67,290.14
288.65,290.39,290.04
290.59,291.21,290.51
291.15,292.29,290.75
289.33,291.7,290.73
290.4,292.55,291.19
288.2,291.57,291.19
286.68,290.92,291.28
286.96,291.44,291.45
289.46,291.35,291.47
293.39,292.33,291.49
293.68,293.26,291.52
291.19,291.71,291.39
294.49,293.51,291.74
292.98,293.22,291.71
294.02,294,292.1
289.88,292.6,291.99
288.64,292.18,291.93
290.56,293.32,292.11
292.53,293.66,292.2
294.96,294.5,292.21
296.13,294.37,292.28
293.68,294.85,292.8
287.23,291.65,292.58
287.53,292.39,292.91
292.87,294.19,293.14
291.59,294.57,293.07
295.06,294.98,292.9
295.24,294.75,292.99
297.29,295.09,293.12
301.03,296.75,293.54
303.28,298.47,294.42
300.29,298.01,294.74
295.65,296.44,294.8
296.29,296.89,295.2
292.9,295.11,295.16
295.3,296.64,295.64
299.92,298.06,295.85
305.01,300.39,296.25
302.74,300.17,296.52
302.31,298.92,296.5
301.28,299.38,296.88
299.36,298.9,297.08
294.52,297.41,296.98
293.38,296.83,296.88
293.94,297.31,297.05
296.76,297.63,296.63
300.23,298.63,296.45
303.02,298.87,296.5
306,301.58,297.12
301.01,299.48,297.08
299.67,298.77,297.21
300.45,299.31,297.49
299.34,298.88,297.41
302.21,299.5,297.28
299.66,299.18,297.42
296.67,298.18,297.34
296.52,298.07,297.35
298.05,297.95,297.12
301.83,299.6,297.19
302.02,300.05,297.37
302.47,300.14,297.41
300.99,299.92,297.4
299.01,299.12,297.45
298.44,298.68,297.3
298.07,298.48,297.34
299.78,299.36,297.75
298.41,299.86,298.08
299.55,299.76,298.4
301.02,300.82,298.69
303.3,301.31,298.74
300.89,301.41,299.03
300.05,300.91,299.23
300.38,300.48,299.34
299.78,300.63,299.66
300.27,300.13,299.14
298.53,300.2,298.62
299.16,299.26,298.11
300.49,299.82,298.05
300.67,300.48,298.4
297.38,299.56,298.6
298.39,299.59,298.74
299.21,300.65,299.13
298.2,299.25,298.83
297.32,298.79,298.85
299.94,299.67,298.95
299.28,299,298.75
300.1,298.25,298.66
303.73,299.74,298.47
309.16,302.42,298.63
303.77,301.35,298.89
305.35,301.71,299.08
304.23,302.02,299.29
300.41,300.43,299.25
296.79,299.38,298.9
296.66,298.68,298.79
298.9,299.03,298.78
296.53,299.56,298.81
292.86,297.54,298.29
292.44,297.57,298.35
295.04,297.1,298.23
299.36,298.17,298.03
302.56,298.72,297.91
304.21,299.74,298.14
306.11,301.17,298.67
306.78,301.87,299.08
301.76,301.88,299.34
298.66,299.75,299.28
302.59,301.2,299.41
298.79,300.99,299.5
296.12,299,299.06
297.99,299.51,299.06
301.6,299.85,298.97
305.97,301.87,299.33
304.36,301.04,299.33
304.44,301.21,299.61
305.11,302.35,300.02
304.53,302.54,300.35
299.89,300.39,300.27
297.39,299.1,300.05
296.66,299.19,300.09
298.06,299.2,299.7
298.11,298.98,299.28
297.26,298.98,299.18
295.91,298.71,299.1
296.79,298.22,298.89
298.38,298.93,298.58
297.49,298.1,298.02
295.64,297.31,297.83
293.75,296.58,297.83
295.78,297.14,297.77
296.71,297.79,297.75
296.9,298.23,298
298.45,298.83,298.14
294.72,297.51,298
291.55,296.63,297.92
291.73,296.18,297.64
292.34,296.07,297.55
293.78,296.42,297.52
292.84,296.46,297.46
292.2,296.29,297.32
293.06,296.55,297.2
292.87,296.01,297.09
292.29,295.8,296.97
290.64,294.43,296.56
293.82,295.97,296.81
291.23,295.66,296.83
291.68,296.08,296.79
290.14,295.61,296.78
291.43,295.79,296.74
290,294.95,296.62
288.86,294.35,296.56
282.31,292.43,296.29
285.6,293.07,296.25
292,296.08,296.59
290.2,295.24,296.19
285.41,293.2,295.56
286.75,292.54,295.31
289.02,293.65,295.41
290.15,294,295.35
290.34,293.91,295.33
289.36,293.94,295.36
288.94,293.95,295.38
290.14,293.97,295.22
290.2,293.86,295.23
283.51,290.35,294.19
290.12,294.14,294.86
292.07,295.03,294.96
286.5,292.14,294.1
288.12,292.82,294.2
289.53,293.38,294.34
289.18,292.34,293.87
291.31,293.87,294.18
285.75,292.06,294.03
280.82,290.17,293.43
283.81,290.71,293.41
289.22,292.59,293.78
292.44,293.97,293.94
290.08,293.64,293.98
288.88,292.7,293.69
293.97,294.77,294.14
288.1,292.42,293.67
287.09,291.08,293.2
285.65,291.6,293.61
283.57,291.13,293.43
280.69,289.65,293.2
283.91,290.69,293.08
287.05,291.71,293.35
290.88,292.93,293.55
290.51,293.62,293.81
288.19,292.04,293.46
289.15,292.96,293.68
283.71,291.37,293.5
275.63,287.65,292.63
278.81,289.75,293.05
277.07,288.15,292.76
276.57,287.36,292.14
284.04,290.55,292.65
276.81,287.1,291.8
270.02,284.03,290.98
270.33,283.75,290.8
275.34,286.21,291.12
281.88,289.32,291.63
282.54,289.67,291.74
282.4,288.05,291.16
286.64,289.53,291.34
284.75,290.89,291.8
278.53,287.75,291.36
277.69,287,291.09
275.57,285.99,290.71
274.86,285.59,290.67
275.11,285.27,290.43
278.81,286.72,290.57
276.24,285.88,290.32
274.47,285.03,290.09
275.29,285.12,290.03
273.23,283.85,289.55
275.02,284.78,289.68
277.56,285.79,289.82
280.14,286.49,289.72
283.05,288.74,290.18
269.68,281.74,288.53
272.91,283.19,288.8
274.22,284.01,288.84
275,284.39,288.99
272.1,282.52,288.26
275.54,283.92,288.56
276.71,284.87,288.65
278.2,284.79,288.48
279.58,285.68,288.71
279.43,285.42,288.57
277.5,284.6,288.31
274.84,283.56,288.02
274.2,283.41,288.04
275.08,283.63,288.01
277.08,284.58,288.07
283.87,287.34,288.61
290.11,290.04,289.14
278.6,286.2,288.75
277.63,284.69,288.12
278.17,284.64,288.11
277.23,283.4,287.69
280.37,284.71,287.8
283.37,286.82,288.41
278.32,284.06,287.61
286.93,287.87,288.37
282.36,286.93,288.36
275.77,283.63,287.46
276.55,283.66,287.49
278.25,284.79,287.73
274.38,283.49,287.42
260.05,276.79,285.89
265.49,278.76,286.08
274.16,282.82,286.92
277.18,284.31,287.12
277.06,284.53,287.3
270.51,281.64,286.59
266.02,278.25,285.43
272.53,280.5,285.79
272.53,281.51,286.12
274.6,282.36,286.18
274.81,282.16,286.08
276.84,283.35,286.34
278.02,285.23,286.81
275.71,283.93,286.35
268.72,279.76,285.46
269.65,279.69,285.24
272.55,281.02,285.61
275.86,283.18,285.85
276.71,285.07,286.55
274,283.29,286.15
273.76,282.03,285.65
277.67,283.35,285.81
282.85,286.15,286.46
276.35,282.88,285.83
275.3,282.5,285.67
268.72,279.98,285.37
265.95,277.9,284.65
270.07,279.26,284.84
271.38,279.95,284.78
275.26,281.79,285.14
277.69,283.67,285.5
276.05,282.52,285.13
274.12,281.31,284.74
277.51,282.81,284.96
281.28,285.37,285.68
285.65,285.67,285.7
285.69,286.06,285.81
287.16,286.39,285.74
282.04,285.8,286.01
278.06,283.49,285.58
276.82,282.92,285.46
274.28,282.37,285.4
272.91,280.91,284.92
277.04,282.64,285.21
273.56,281.57,285.18
274.86,281.7,284.92
281.44,285.43,285.81
277.89,282.75,285.22
281.59,284.63,285.44
283.67,284.88,285.68
287.58,286.25,285.76
280.47,285.49,286.09
274.15,281.69,285.12
279.16,283.99,285.51
280.59,285.11,285.92
278.44,283.63,285.49
276.77,282.71,285.23
277.76,283.2,285.32
277.56,283.4,285.45
279.52,284.1,285.42
282.37,285.19,285.69
280.29,284.15,285.42
277.39,283.4,285.51
276.23,283.11,285.35
279.37,284.95,285.76
277.42,283.35,285.37
277.51,283.25,285.38
277.45,283.56,285.41
278.38,283.72,285.38
284.05,286.25,285.92
281.25,284.55,285.45
285.5,286.83,285.96
287.26,287.52,286.31
284.06,285.69,285.95
288.45,288.49,286.65
280.53,284.62,285.82
279.7,284.61,285.91
286.89,287.44,286.45
287.15,287.65,286.43
285.22,286.99,286.44
285.17,285.9,286.17
294.24,289.8,286.76
291.93,288.86,286.63
290.21,287,286.4
292.7,289.44,287.23
284.15,286.54,286.58
285.27,287.09,286.86
281.71,285.78,286.78
284.16,286.48,286.75
289.36,289.68,287.49
286.23,287.82,287.12
285.67,287.07,286.86
293.6,290.03,287.49
294.88,291.99,288.28
296.65,292.53,288.54
295.39,292.74,288.95
296.11,292.44,289.18
293.78,292.8,289.66
289.26,290.25,289.43
288.85,290.78,289.97
289.15,291.55,290.09
286.66,289.96,289.73
293.15,290.97,289.66
301.39,294.99,290.33
296.83,294.41,290.45
285.2,288.53,289.28
288.06,288.87,289.51
296.48,292.7,290.04
294.7,292.92,290.25
292.27,292.08,290.07
290.44,290.91,289.89
287.71,290.94,290.27
287.63,289.87,290.04
291.94,291.93,290.7
297.09,293.85,290.94
297.72,293.84,290.96
298.59,294.88,291.49
294.19,292.84,291.54
292.8,292.52,291.66
300.03,295.06,292.07
304.16,297.7,292.78
295.54,294.75,292.53
292.19,293.64,292.5
289.9,292.7,292.47
291.93,292.82,292.5
294.73,294.46,292.81
295.09,294.73,293.1
291.72,293.51,293.46
286.97,291.38,293.18
294.42,295.71,294.03
287.89,292.13,292.93
285.3,290.43,292.49
287.63,292.73,292.96
287.07,292.5,292.88
286.31,290.83,292.08
289.84,291.53,292.1
291.48,292.75,292.42
295.31,294.26,292.56
302.69,297.26,292.99
296.37,295.14,293.06
293.9,294.34,293.04
291.87,293.55,293.13
291.92,294.11,293.5
291.33,293.8,293.69
291.35,294.2,293.89
290.31,293.23,293.64
293.49,293.84,293.48
300.15,296.29,293.78
299.66,296.55,294.11
302.41,296.87,294.09
307.02,300.42,295.08
308.85,301.58,295.69
307.53,301.08,296.11
308.94,301.2,296.42
303.82,300.23,296.71
300.13,299.14,296.99
300.65,299.25,297.07
300.76,300.26,297.12
296.78,297.81,296.72
299.67,297.87,296.77
301.75,299.17,296.74
302.57,298.52,296.7
305.85,300.01,297.18
307.36,301.29,297.59
311.25,302.58,298.07
310.05,303.06,298.45
298.81,300.2,298.37
298.3,299.38,298.19
298.45,299.04,297.99
299.43,299.79,297.97
301.36,299.59,297.89
302.67,300.35,298.2
303.01,300.48,298.59
303.93,301.46,298.93
303.58,301.62,299.27
304.38,302.2,299.5
306,302.22,299.43
308.06,303.22,299.64
309.81,303.92,299.63
309.5,304.24,299.59
305.95,303.16,299.75
302.97,301.72,299.71
306.75,302.95,299.85
299.3,301.15,299.52
295.87,298.8,298.61
299.71,299.04,298.17
300.31,299.27,298.03
301.4,300.1,298.33
303,301.01,298.5
301.91,301.64,298.82
301.39,301.34,299.08
303.63,301.18,299.31
301.35,301.79,299.72
302.62,302.02,299.88
300.03,300.93,299.85
299.88,301.04,299.83
295.94,299.19,299.51
296.74,299.66,299.43
299.98,299.93,299.42
301.62,300.18,298.77
302.15,300.64,298.59
296.8,298.74,298.67
300.45,300.16,298.8
300.84,300.88,299
300.28,300.53,298.81
299.71,299.87,298.67
296.78,299.52,298.82
298.58,299.48,298.69
297.68,299.61,298.66
296.71,298.77,298.49
295.89,298.38,298.36
297.26,298.78,298.32
295.61,298.73,298.43
294.96,298.53,298.54
294.87,298.36,298.61
295.8,298.36,298.44
294.57,297.46,298.2
294.9,297.4,298.23
294.94,297.46,298.26
295.59,297.6,298.12
295.44,297.3,298.17
297.69,298.45,298.47
291.03,297.14,298.57
290.28,295.89,298.06
297.76,298.34,298.11
300.64,299.85,298.24
300.97,299.52,298.06
301.51,300.12,298.15
302.69,300.04,298.28
297.37,298.16,298.38
297.99,298.97,298.5
291.54,296.78,298.49
291.01,296.23,298.47
302.62,300.42,298.66
303.6,300.55,298.4
302.73,300.26,298.33
301.96,299.66,298.35
302.82,299.67,298.39
303.22,300.18,298.66
303.39,301.41,299.21
302.94,300.96,299.5
303.81,301.42,299.51
303.46,301.37,299.67
303.47,301.86,299.83
291.23,296.73,298.99
291.18,296.77,298.83
293.98,297.05,298.34
297.24,296.99,297.69
294.97,297.52,297.48
291.93,296.13,296.96
292.51,296.23,296.93
293.38,296.14,296.86
294.18,297.14,296.85
293.04,296.74,296.79
291.26,295.17,296.41
288.49,294.42,296.13
289.17,294.33,296.13
295.29,296.31,296.31
291.92,295.44,296.06
291.42,294.64,295.75
289.7,294.97,295.99
285.82,293.17,295.55
290.37,294.16,295.59
289.55,294.82,295.94
292.71,296.15,296.01
294.7,296.73,296.07
295.66,296.89,296.17
292.18,295.81,296.08
290.64,294.98,295.99
287.76,292.91,295.49
294.83,295.9,296.06
285.83,292.39,295.27
281.16,290.39,294.66
288.22,293.61,295.01
283.09,291.48,294.48
289.39,292.99,294.5
289.69,293.63,294.56
282.79,290.45,293.78
290.1,293.34,294.25
285.07,291.87,294.12
284.65,291.41,293.82
287.76,294.32,294.61
277.61,290.58,294.16
276.81,287.59,293.22
280.17,288.88,293.32
281.27,290.26,293.56
280.1,289.27,293.11
284.53,290.6,293.03
281.09,290.18,292.96
280.38,289.08,292.59
282.39,289.57,292.68
280.94,289.56,292.86
278.25,288.15,292.56
275.69,286.94,292.05
273.56,285.89,291.76
272.61,284.67,291.28
272.25,284.65,291.05
276.91,286.71,291.33
281.83,288.98,291.57
285.47,290.32,291.69
289.61,292.28,292.04
273.72,285.27,290.73
271.86,284.19,290.38
276.48,285.75,290.65
278.02,286.91,290.74
276.18,285.91,290.39
276.27,285.38,290.12
274.42,285.05,289.99
275.14,285.5,290.13
275.68,285.36,290.06
276.04,285.36,289.86
277.08,285.68,289.86
280.98,287.08,290.12
282.16,287.45,290.1
285.06,289.27,290.51
278.21,285.97,289.84
280.66,286.57,289.78
278.96,286.36,289.83
277,285.25,289.51
276.44,284.71,289.18
281.45,286.52,289.33
278.27,286.11,289.48
283.34,287.39,289.47
284.71,288.64,289.75
284.21,289.42,289.98
274.72,283.97,288.68
281.59,286.24,288.95
287.93,289.48,289.8
289.59,289.49,289.66
290,289.92,289.77
291.45,290.59,289.87
286.23,288.92,289.66
279.91,286.15,289.12
277.1,284.44,288.57
278.03,285.57,288.9
275.42,284.59,288.87
276.33,284.49,288.69
268.94,281.82,288.09
263.08,278.44,287.25
265.57,279.56,287.25
267.18,279.75,287.02
270.79,280.82,286.93
271.36,281.49,286.85
274.1,282.27,287.1
273.58,282.7,287.21
274.02,282.99,287.18
275.32,283.59,287.28
274.85,283.22,287.11
274.76,283.41,287.19
276.04,283.71,287.21
272.23,281.54,286.64
272.23,281.36,286.45
273.02,281.77,286.5
273.4,281.82,286.44
274.35,282.46,286.54
274.19,283.26,286.64
276.02,283.24,286.6
277.12,284.13,286.74
275.62,282.95,286.49
275.41,282.39,286.23
283.3,286.39,287.09
280.17,285.44,287.11
275.16,282.79,286.44
273.45,281.76,286.14
271.53,281.06,286.04
270.18,280.72,285.88
272.17,281.41,286.02
271.02,280.53,285.6
274.84,282.76,286.13
278.1,284.42,286.4
275.52,283.28,286.18
273.31,281.51,285.65
274.44,282.43,285.73
279.13,284.26,286.21
284.16,286.66,286.73
280.6,285.38,286.58
276.75,283.38,286.16
276.82,283.1,285.99
278.6,283.71,286.02
280.77,284.75,286.17
280.77,285.28,286.56
279.3,284.18,286.18
276.61,282.59,285.82
274.51,281.97,285.64
274.38,281.94,285.53
277.7,284.05,285.92
275.09,283.16,285.94
273.72,281.81,285.61
273.34,281.34,285.34
273.76,281.18,285.17
273.7,281.48,285.21
274.3,281.5,285.21
268.27,279.92,285.07
264.51,276.46,283.97
272.54,280.55,284.89
271.23,279.73,284.56
274.66,281.47,284.84
271.78,280.85,284.81
268.09,278.06,284.03
275.87,281.61,284.77
275.55,281.78,284.97
273.7,281.27,284.68
271.15,279.5,284.2
271.48,280.13,284.38
272.01,281.65,284.95
273.21,280.49,284.35
275.09,281.47,284.62
274.99,281.58,284.53
271.82,279.94,284.23
269.33,279.4,284.21
269.61,279.23,283.94
274.49,280.61,284.25
277.69,283.47,284.89
276.46,282.04,284.45
279.07,281.98,284.29
280.96,284.27,285.04
273.87,281,284.2
275.64,282.47,284.61
275.14,281.12,284.39
279.63,283.54,284.75
280.01,284.41,285.11
275.58,282.68,284.95
277.54,282.67,284.48
281.02,284.92,285.16
280.69,284.03,284.9
287.48,286.92,285.52
279.4,284.2,285.08
276.68,282.02,284.42
283.04,285.06,285.11
287.27,287.43,285.7
281.83,285,285.3
282.31,284.98,285.02
284.22,285.91,285.42
284.82,287.04,285.76
279.8,284.19,285.06
278.95,283.47,284.91
275.78,282.2,284.73
277.77,283.14,284.81
278.95,283.76,284.92
287.21,286.45,285.33
287,286.3,285.49
293.89,289.87,286.21
292.82,289.51,286.24
290.42,288.18,285.98
292.43,288.96,286.25
294.9,290.81,286.93
292.94,291.13,287.45
285.83,287.92,287.02
284.37,286.92,287.06
283.8,287.02,286.98
281.19,285.65,286.4
280.54,284.68,285.92
281.53,285.15,285.8
282.37,284.85,285.91
286.88,287.89,286.4
282.85,286.61,286.33
283.32,286.31,286.18
284.22,286.66,286.35
290.01,287.71,286.38
293.79,290.89,287.27
291.45,289.12,286.91
293.17,289.93,287.27
292.32,291.03,287.79
292.46,291.19,287.97
289.32,289.76,288.11
288.34,289.34,288.26
289.91,289.73,288.47
290.77,291.25,289.08
288.12,290.3,289.18
286.75,289.43,289.07
290.36,289.64,289.24
296.96,292.89,289.69
293.67,292.96,290.23
293.28,291.72,290.03
294.92,292.33,290.16
299.45,293.87,290.67
299.78,294.76,291.03
293.02,293.46,291.48
289,291.96,291.31
294.03,292.48,291.5
302.97,295.85,291.73
302.73,297.45,292.28
294.11,293.8,291.8
290.41,292.11,291.57
291.9,292.05,291.64
296.4,293.87,291.97
295.74,294.89,292.46
297.6,294.88,292.46
295.58,295.26,292.81
292.41,293.3,292.75
298.73,295.52,293.2
295.89,295.93,293.48
292.01,294.06,293.07
294.35,294.21,293.19
294.4,294.3,293.39
295.58,294.34,293.33
295.59,295.16,293.64
298.19,295.77,294.05
300.83,298.12,294.7
298.39,296.62,294.63
297.1,296.37,294.64
296.39,295.66,294.48
297.97,296.01,294.69
299.14,296.91,295.05
297.89,297.7,295.64
298.46,297.38,295.71
298.01,296.97,295.85
299.11,297.53,296.11
301.82,298.88,296.4
303.59,300.13,296.77
300.42,299.04,296.8
300.36,298.73,296.86
296.13,297.18,296.29
295.7,296.82,296.3
295.52,297.63,296.72
298.47,297.89,296.5
301.22,298.8,296.58
304.55,299.43,296.77
309.25,301.13,297.04
311.18,302.78,297.78
310.37,303.33,298.26
310.73,303.94,298.82
