"288.31","293.63","295.26"
"290.05","293.17","295.13"
"292.63","293.88","295.03"
"294.82","295.34","295.11"
"295.66","296.63","295.46"
"295.02","296.07","295.53"
"293.82","296.08","295.59"
"292.57","295.68","295.65"
"294.54","296.35","295.8"
"287.88","293.88","295.5"
"279.56","289.95","294.6"
"278.48","289.63","294.38"
"280.39","289.9","294.11"
"282.75","290.6","293.79"
"286.06","291.06","293.59"
"286.65","292.13","293.73"
"284.28","291.5","293.63"
"285.92","292.16","293.65"
"287.99","292.15","293.53"
"288.3","292.64","293.7"
"289.35","292.72","293.73"
"287.01","291.95","293.36"
"288.29","291.91","293.12"
"287.09","291.17","292.99"
"290.54","291.82","292.87"
"289.98","293.29","293.43"
"284.68","290.52","292.78"
"286.23","291.27","292.97"
"289.3","292.84","293.25"
"291.89","293.53","293.34"
"291.12","293.38","293.39"
"284.16","290.27","292.79"
"281.95","288.99","292.57"
"282.92","289.37","292.48"
"281.41","288.62","292.06"
"288.62","291.47","292.48"
"287.82","290.59","292.08"
"285.33","290.78","292.15"
"278.03","286.84","291.21"
"281.64","288.34","291.6"
"286.34","290.73","291.82"
"284.48","289.52","291.52"
"284.08","288.83","291.11"
"286.4","290.69","291.49"
"287.07","291.07","291.6"
"284.55","288.1","290.64"
"284.35","288.19","290.78"
"289.7","290.43","291.06"
"288.42","291.46","291.21"
"276.32","286.93","290.71"
"276.43","286.06","290.2"
"280.58","286.74","290.08"
"285.49","289.26","290.58"
"283.08","288.54","290.48"
"279.74","287.43","290.31"
"278.34","286","289.77"
"275.01","284.86","289.45"
"274.03","284.53","289.27"
"273.56","284.18","289.14"
"271.41","283.2","288.84"
"272.45","283.29","288.76"
"271.51","282.61","288.43"
"268.89","281.83","288.14"
"270.38","281.94","288.03"
"275.21","284.29","288.35"
"278.61","285.98","288.76"
"278.03","284.31","288.12"
"278.86","284.31","288.06"
"281.8","285.55","288.21"
"283.65","287.09","288.64"
"277.26","284.98","288.2"
"277.75","284.84","288.07"
"281.38","286.52","288.48"
"278.15","285.18","288.24"
"274.58","283.19","287.69"
"278.8","285.76","288.16"
"279.36","285.94","288.33"
"278.51","284.98","288.02"
"276.26","283.86","287.67"
"274.79","282.93","287.31"
"278.82","283.94","287.37"
"285.51","286.85","287.83"
"283.72","286.79","287.85"
"281.29","284.82","287.26"
"281.97","286.54","287.88"
"280.07","285.87","287.69"
"271.27","281.83","286.78"
"270.63","282.61","287.04"
"264.06","278.75","285.94"
"265.59","278.78","285.7"
"265.76","279","285.71"
"264.3","278.09","285.28"
"269.78","279.26","285.31"
"279.45","284.66","286.4"
"274.97","283.46","286.21"
"273.31","281.63","285.57"
"272.24","283.14","286.23"
"268.33","279.37","284.99"
"274.33","283.03","285.99"
"270.29","281.42","285.8"
"267.12","279.08","284.93"
"274.85","283.23","285.84"
"265.98","278.46","284.6"
"273.88","282.12","285.36"
"275.05","282.57","285.51"
"277.97","285.4","286.02"
"279.03","286.04","286.14"
"264.9","279.74","285.03"
"254.33","275.51","284.13"
"252.21","276.8","284.16"
"260.31","279.93","285.06"
"266.51","279.43","284.54"
"273.07","281.95","284.87"
"274.43","282.05","284.91"
"268.35","278.73","284.08"
"278.2","283.58","285.1"
"267.44","279.45","284.37"
"266.84","278.4","283.94"
"259.75","275.48","283.27"
"261.39","276.11","283.33"
"262.58","276.14","283.22"
"261.36","275.62","283.02"
"260.66","276.08","283.13"
"263.61","278.81","283.62"
"266.69","279.86","283.92"
"266.56","278.1","283.2"
"259.13","274.64","282.24"
"257.74","273.83","281.93"
"258.41","273.44","281.69"
"256.81","272.93","281.52"
"265.79","276.64","282.31"
"266.06","276.95","282.25"
"261.14","274.63","281.36"
"275.04","280.49","282.66"
"278.06","282.04","283.03"
"272.09","278.81","282.17"
"273.55","279.73","282.57"
"273.62","279.75","282.57"
"277.81","281.85","282.9"
"281.51","284.04","283.48"
"270.9","278.61","282.28"
"272.55","278.57","282.09"
"267.22","279.23","282.76"
"263.08","274.56","281.2"
"272.64","279.14","282.25"
"275.97","280.71","282.62"
"276.42","281.04","282.53"
"275.63","280.7","282.55"
"279.57","282.77","282.99"
"272.85","279.62","282.23"
"268.26","277.13","281.49"
"274.17","280.07","282.09"
"277.18","282.13","282.9"
"271.45","278.5","281.83"
"272.87","279.06","281.87"
"274.78","280.11","282.21"
"271.9","278.64","281.82"
"273.16","279.1","281.81"
"263.33","275.33","281.17"
"264.58","275.17","280.74"
"268.47","277.73","281.41"
"267.01","277.04","281.1"
"263.21","275.35","280.73"
"268.27","277.72","281.14"
"280.43","282.88","282.26"
"282.57","284.29","282.55"
"274.58","279.73","281.55"
"276.8","281.48","281.94"
"272.76","279.96","281.76"
"267.51","276.86","280.95"
"267.01","276.25","280.64"
"270.69","277.8","280.87"
"278.23","281.49","281.7"
"279.77","283.57","282.27"
"274.89","279.96","281.35"
"277.34","281.75","281.85"
"281.4","284.2","282.42"
"269.31","278.29","281.36"
"267.83","277.05","280.82"
"271.22","277.96","280.99"
"276.39","280.65","281.5"
"274.86","280.89","281.84"
"274.33","279.02","281.1"
"280.66","282.7","281.98"
"275.79","280.1","281.41"
"277.85","281.02","281.46"
"273.4","279.89","281.54"
"274.14","279.26","281.17"
"277.86","281.97","281.82"
"280.15","282.09","281.72"
"279.93","282.34","282.02"
"282.09","283.47","282.25"
"283","284.27","282.57"
"282.18","284.19","282.53"
"283.17","283.86","282.46"
"284.28","284.27","282.48"
"284.68","284.73","282.63"
"283.78","284.26","282.54"
"282.62","283.75","282.64"
"282.15","283.69","282.91"
"281.26","283.76","283.16"
"281.3","283.58","283.1"
"281.38","283.45","282.97"
"280.89","282.75","282.94"
"281.26","283.03","283.15"
"282.1","283.58","283.28"
"282.28","283.66","283.17"
"281.24","283.54","283.24"
"281.23","283.47","283.26"
"281.16","283.34","283.24"
"283.56","284.02","283.29"
"283.39","285.13","283.6"
"284.72","285.26","283.61"
"283.26","285.26","284.01"
"283.8","284.68","283.68"
"284.15","285.88","284.29"
"279.97","282.9","283.68"
"291.79","288.22","284.75"
"288.16","288.3","285.12"
"285.47","286.53","284.96"
"286.83","286.29","284.95"
"285.44","286.51","285.51"
"281.13","285.6","285.45"
"284.18","286.46","285.54"
"283.64","286.72","285.77"
"284.82","286.17","285.7"
"286.29","287.59","286.13"
"290.86","289.29","286.51"
"287.53","289.01","286.99"
"285.15","287.68","286.78"
"284.62","286.86","286.7"
"285.79","287.51","286.94"
"284.99","287.53","287.08"
"292.39","290.25","287.58"
"292.23","291.45","287.98"
"283.58","287.79","287.46"
"283.43","287.08","287.3"
